wavelength_nm,n,k,T,R,d_nm
465.0,4.254087199222418,1.5537046696176458,0.00023390766158237872,0.4331863395342265,180
468.75,4.262265698180135,1.515045675225088,0.0002992362194291918,0.43145300000061537,180
472.5,4.269320016473037,1.4770296054938683,0.00038023333383270497,0.4297187174153642,180
476.25,4.275309024021902,1.4396765358449548,0.00047993379595845484,0.42797816013769274,180
480.0,4.2802900436190665,1.40300275087438,0.0006017892357638673,0.4262253187893362,180
483.75,4.284318695436164,1.3670210511375696,0.0007496926616822724,0.42445382792991176,180
487.5,4.287448775430276,1.331741051219889,0.0009279992330356435,0.42265743878373996,180
491.25,4.289732164180453,1.297169466783545,0.001141542253714594,0.4208306471862394,180
495.0,4.291218762774692,1.2633103888401893,0.0013956431074762395,0.4189694666254495,180
498.75,4.291956452508129,1.2301655439894974,0.001696113468836222,0.41707231980658227,180
502.5,4.291991075332429,1.197734539788559,0.0020492476320802117,0.41514100481310917,180
506.25,4.2913664322013,1.1660150947780348,0.0024618022524688678,0.41318167505145253,180
510.0,4.29012429667783,1.1350032529934397,0.002940960278266831,0.41120575711957713,180
513.75,4.2883044413974885,1.1046935830384406,0.003494275503737564,0.4092307188449293,180
517.5,4.285944675208735,1.0750793619974515,0.00412959416425583,0.40728059228229696,180
521.25,4.283080889037445,1.0461527446223313,0.004854950521186878,0.40538615481232204,180
525.0,4.279747108736192,1.0179049183484687,0.005678434638239074,0.40358467717474633,180
528.75,4.275975553383317,0.9903262447837774,0.0066080326798716345,0.40191916200741645,180
532.5,4.271796697687337,0.9634063883752838,0.007651443115240457,0.40043702188297164,180
536.25,4.267239337328303,0.9371344329962692,0.008815876079932377,0.3991881830227353,180
540.0,4.262330656228981,0.911498987216446,0.010107847514537928,0.3982226495981434,180
543.75,4.257096294895333,0.8864882790218179,0.011532984011596761,0.39758762142336446,180
547.5,4.251560419097228,0.8620902407428994,0.013095857800627797,0.39732431969305787,180
551.25,4.245745788278489,0.8382925849323603,0.014799873115642468,0.39746473308349445,180
555.0,4.239673823189654,0.815082871908386,0.016647224515675355,0.398028539718433,180
558.75,4.233364672329131,0.7924485696498736,0.018638944048949408,0.39902047858068357,180
562.5,4.226837276859204,0.7703771066956661,0.02077504745209912,0.4004284286097045,180
566.25,4.2201094337335405,0.7488559186637967,0.023054780480763194,0.4022224017399372,180
570.0,4.213197856833951,0.7278724889690268,0.025476956213077512,0.40435457135293956,180
573.75,4.206118235965935,0.7074143842789998,0.02804036439179969,0.40676035123510346,180
577.5,4.198885293607852,0.6874692852113955,0.030744226253843578,0.40936042882571455,180
