wavelength_nm,n,k,T,R,d_nm
1113.75,2.667173775142994,0.004585021498586316,0.5685997692439254,0.42257025530832665,120
1117.5,2.666319874050234,0.004561319910045268,0.5682066352500084,0.42305854544899546,120
1121.25,2.665476050608253,0.004537894791880936,0.5678346421175948,0.4235240211695283,120
1125.0,2.6646421392743647,0.004514740944662017,0.5674833174624463,0.4239671937881095,120
1128.75,2.6638179780600484,0.004491853306694028,0.5671522005692892,0.4243885618295706,120
1132.5,2.663003408435091,0.004469226949205125,0.5668408420697315,0.42478861138677176,120
1136.25,2.66219827523489,0.004446857071745414,0.5665488036289479,0.4251678164715898,120
1140.0,2.6614024265707283,0.004424738997788174,0.5662756576410047,0.4255266393557132,120
1143.75,2.660615713743084,0.0044028681705218856,0.5660209869326179,0.4258655309015243,120
1147.5,2.6598379911576258,0.004381240148823228,0.5657843844752442,0.42618493088325843,120
1151.25,2.6590691162439732,0.004359850603401202,0.5655654531052602,0.42648526829871075,120
1155.0,2.658308949377039,0.004338695313103679,0.5653638052521082,0.4267669616717206,120
1158.75,2.6575573538008457,0.0043177701613778645,0.5651790626742033,0.4270304193456672,120
1162.5,2.6568141955547513,0.0042970711328768766,0.5650108562024199,0.4272760397682227,120
1166.25,2.656079343402,0.0042765943102050065,0.564858825490983,0.4275042117675974,120
1170.0,2.655352668760458,0.004256335870794793,0.564722618775577,0.4277153148205069,120
1173.75,2.6546340456355413,0.004236292083909256,0.5646018926384809,0.42790971931210103,120
1177.5,2.6539233505551603,0.004216459307763331,0.5644963117805625,0.4280877867880727,120
1181.25,2.653220462506653,0.004196833986758571,0.5644055487999428,0.42824987019917365,120
1185.0,2.652525262875679,0.004177412648825669,0.5643292839771337,0.42839631413837237,120
1188.75,2.651837635386899,0.004158191902869797,0.5642672050665081,0.4285274550708445,120
1192.5,2.6511574660464765,0.004139168436313739,0.5642190070938911,0.42864362155703023,120
1196.25,2.6504846430862816,0.004120339012734391,0.5641843921601197,0.4287451344689587,120
1200.0,2.649819056909716,0.00410170046958828,0.5641630692504054,0.4288323072000294,120
